urdu_text,phonemes,ipa,is_valid,attempts
اُس,ʊ s,/ʊs/,True,1
اُسامہ,ʊ s ɑː m ə,/ʊsɑːmə/,True,1
اُستاد,ʊ s t aː d,/ʊstɑːd/,True,1
اُستادوں,ʊ s t aː d oː n,/ʊstɑːd̪oːn/,True,1
اُستوار,ʊ s tw aː ɾ,/ʊst̪waːɾ/,True,1
اُسودھ,ʊ s u d h,/ʊsʊd̪ʱ/,True,1
اُسودہ,ʊ s u d ʰ ə,/ʊsʊd̪ʱə/,True,1
اُسی,ʊ s iː,/ʊsiː/,True,1
اُسیری,ʊ s iː r iː,/ʊsiriː/,True,1
اُسے,ʊ s e,/ʊse/,True,1
اُسےسمجھنے,ʊ s e s m ʊ d ʒ n e,/ʊsese mʊd͡ʒne/,True,1
اُشنا,ʊ ʃ n ɑː,/ʊʃnɑː/,True,1
اُصول,ʊ s ʊ l,/ʊsʊl/,True,1
اُف,ʊ f,/ʊf/,True,1
اُفق,ʊ f q,/ʊf q/,True,1
اُلاین,ʊ l aː i n,/ʊlaːin/,True,1
اُلجھ,ʊ l d͡ʒʰ,/ʊld͡ʒʰ/,True,1
اُلجھا,ʊ l d͡ʒʰ aː,/ʊld͡ʒʰɑː/,True,1
اُلجھنے,ʊ l d͡ʒʰ n e,/ʊld͡ʒʰne/,True,1
اُلجھی,ʊ l d͡ʒʰ iː,/ʊld͡ʒʰiː/,True,1
اُلجھے,ʊ l d͡ʒʰ e,/ʊld͡ʒʰe/,True,1
اُلفت,ʊ l f t,/ʊlˈfət/,True,1
اُلو,ʊ l oː,/ˈʊl.oː/,True,1
اُلٹ,ʊ l t,/ʊlt/,True,1
اُلٹا,ʊ l t aː,/ˈʊl.tɑː/,True,1
اُلٹنا,ʊ l t n a,/ˈʊl.t̪ nɑ/,True,1
اُلٹنے,ʊ l t n e,/ˈʊl.t̪ nɛ/,True,1
اُلٹی,ʊ l t i,/ˈʊl.ti/,True,1
اُلٹیاں,ʊ l t iː j ɑː n,/ˈʊl.tiː.jɑːn/,True,1
اُلٹے,ʊ l t e,/ˈʊl.t̪e/,True,1
اُم,ʊ m,/ʊm/,True,1
اُمبرٹو,ʊ m b e r t o,/ˈʊm.ber.to/,True,1
اُمت,ʊ m t,/ˈʊm.t̪/,True,1
اُمتی,ʊ m t i,/ˈʊm.ti/,True,1
اُمور,ʊ m o r,/ˈʊm.ɔr/,True,1
اُمورِ,ʊ m o r i,/ˈʊm.ɔ.ri/,True,1
اُموی,ʊ m wi,/ˈʊm.woːi/,True,1
اُمویہ,ʊ m w j ɑ,/ˈʊm.woː.jɑ/,True,1
اُمِ,ʊ m i,/ˈʊm.ɪ/,True,1
اُمّہ,ʊ m m ə,/ˈʊm.mə/,True,1
اُمڈا,ʊ m ɖ a,/ʊm.ɖa/,True,1
اُمید,ʊ m iː d,/ˈʊm.iːd/,True,1
اُمیدوار,ʊ m iː d w ɑː r,/ˈʊm.iːd.wɑːr/,True,1
اُمیدواروں,ʊ m iː d w ɑː r o n,/ˈʊm.iːd.wɑː.rɔ̃/,True,1
اُمیدوں,ʊ m iː d o n,/ˈʊm.iːd.oːn/,True,1
اُمیدی,ʊ m iː d i,/ˈʊm.iː.d̪i/,True,1
اُمیدیں,ʊ m iː d ęː,/ˈʊm.iː.d̪eː/,True,1
اُمیش,ʊ m iː ʃ,/ˈʊm.iːʃ/,True,1
اُمیہ,ʊ m j ɑ,/ˈʊm.jɑ/,True,1
اُن,ʊ n,/ʊn/,True,1
اُناسی,ʊ n ɑ s i,/ʊn.ɑː.si/,True,1
اُنتیسویں,ʊ n t iː s œ n,/ʊn.t̪iː.suː.ˈvẽ/,True,1
اُندریا,ʊ n d r iː ɑ,/ʊn.d̪ɾiː.ɑ/,True,1
اُنسل,ʊ n s l,/ʊnsəl/,True,1
اُنسیت,ʊ n s iː t,/ʊn.sɪːt̪/,True,1
اُنوں,ʊ n o n,/ʊn.ɔ̃/,True,1
اُنٹرس,ʊ n t ɾ ʊ s,/ʊn.t̪ɾəs/,True,1
اُنڈرے,ʊ n ɖ r e,/ʊn.ɖɾe/,True,1
اُنگلی,ʊ ŋ g l i,/ˈʊŋ.ɡli/,True,1
اُنگلیاں,ʊ ŋ g l iː ʲ ɑː n,/ˈʊŋ.ɡliː.jɑːn/,True,1
اُنگلیوں,ʊ ŋ g l iː j o n,/ˈʊŋ.ɡliːjɔ̃/,True,1
اُنھوں,ʊ n ɦ o n,/ˈʊn.ɦuː/,True,1
اُنھی,ʊ n ɦ i,/ˈʊn.ɦi/,True,1
اُنھیں,ʊ n ɦ e n,/ˈʊn.ɦɛ̃/,True,1
اُنہوں,ʊ n ɦ ʊ,/ˈʊn.ɦũ/,True,1
اُنہی,ʊ n ɦ iː,/ˈʊn.ɦiː/,True,1
اُنہیں,ʊ n ɦ iː n,/ˈʊn.ɦiːn/,True,1
اُو,ʊ o,/ˈʊːo/,True,1
اُوبن,ʊ b n,/ʊbˈn/,True,1
اُوتھے,ʊ u t ʃ e,/ˈʊ.uːtʃ.e/,True,1
اُوشنیاتی,ʊ ʃ n iː ɑ t iː,/ʊʃ.niː.ɑː.tiː/,True,1
اُولی,ʊ l iː,/ˈʊl.iː/,True,1
اُون,ʊ n,/ˈʊn/,True,1
اُونچ,ʊ ɲ t͡ʃ,/ˈʊnt͡ʃ/,True,1
اُونچا,ʊ ɲ t͡ʃ a,/ˈʊnt͡ʃɑ/,True,1
اُونچائی,ʊ ɲ t͡ʃ ɑː i,/ˈʊnt͡ʃɑːj/,True,1
اُونچی,ʊ ɲ t͡ʃ i,/ˈʊnt͡ʃi/,True,1
اُونچے,ʊ ɲ t͡ʃ e,/ˈʊnt͡ʃe/,True,1
اُوپر,ʊ o p ɾ,/ˈʊːpər/,True,1
اُوپلے,ʊ o p l e,/ˈʊːp.le/,True,1
اُوڑھے,ʊ ɽ ʱ e,/ˈʊɽ.ʱe/,True,1
اُوڑی,ʊ ɽ i,/ˈʊɽ.i/,True,1
اُٹویا,ʊ t̪ ʊ j ɑ,/ˈʊʈʊ.jɑ/,True,1
اُٹّھی,ʊ t͡ʃ t͡ʃ i,/ˈʊʈ.t͡ʃi/,True,1
اُٹھ,ʊ t͡ʃ,/ˈʊʈʃ/,True,1
اُنیسویں,ʊ n i s uː ɪ n,/ʊnɪ suːˈiːn/,True,1
اُٹھا,u ɽ ʈ ʰ a,/uˈʈʰaː/,True,1
اُٹھاؤ,u ɽ ʈ ʰ a ʊ,/uˈʈʰaːʊ/,True,1
اُٹھائی,u ɽ ʈ ʰ a j,/uˈʈʰaːj/,True,1
اُٹھائیں,u ɽ ʈ ʰ a ɪ n,/uˈʈʰaːɪn/,True,1
اُٹھائے,u ɽ ʈ ʰ a j,/uˈʈʰaːj/,True,1
اُٹھاتا,u ɽ ʈ ʰ a t a,/uˈʈʰaːt̪a/,True,1
اُٹھاتی,u ɽ ʈ ʰ a j t i,/uˈʈʰaːjti/,True,1
اُٹھاتے,u ɽ ʈ ʰ a t̪ e,/uˈʈʰaːt̪eː/,True,1
اُٹھان,u ɽ ʈ ʰ a n,/uˈʈʰaːn/,True,1
اُٹھانا,u ɽ ʈ ʰ a n a,/uˈʈʰaːna/,True,1
اُٹھانی,u ɽ ʈ ʰ a n i,/uˈʈʰaːni/,True,1
اُٹھانے,u ɽ ʈ ʰ a n e,/uˈʈʰaːneː/,True,1
اُٹھایا,u ɽ ʈ ʰ a j a,/uˈʈʰaːjɑː/,True,1
اُٹھایے,u ɽ ʈ ʰ a j e,/uˈʈʰaːjeː/,True,1
اُٹھتا,u ɽ ʈ ʰ a,/uˈʈʰta/,True,1
اُٹھتی,u ɽ ʈ ʰ i,/uˈʈʰti/,True,1
اُٹھتے,u ɽ ʈ ʰ t e,/uˈʈʰteː/,True,1
اُٹھنا,u ɽ ʈ ʰ na,/uˈʈʰna/,True,1
اُٹھنے,u ɽ ʈ ʰ ne,/uˈʈʰneː/,True,1
اُٹھو,u ɽ ʈ o,/uˈʈʰoː/,True,1
اُٹھی,u ɽ ʈʰ i,/uˈʈʰiː/,True,1
اُٹھیں,u ɽ ʈ ʰ in,/uˈʈʰin/,True,1
اُٹھے,u ɽ ʈ ʰ e,/uˈʈʰeː/,True,1
اُپج,u p d͡ʒ,/upəd͡ʒ/,True,1
اُپر,u p r,/uːpr/,True,1
اُپکار,u p k ɑː r,/uˈpkɑːr/,True,1
اُچک,u t͡ʃ k,/uˈt͡ʃək/,True,1
اُچکے,u t͡ʃ k e,/uˈt͡ʃkeː/,True,1
اُچھال,u t͡ʃ ʰ aː l,/uˈt͡ʃʰaːl/,True,1
اُچھالنے,u t͡ʃ ʰ aː l n e,/uˈt͡ʃʰaːlnеː/,True,1
اُچھالے,u t͡ʃ ʰ aː l e,/uˈt͡ʃʰaːleː/,True,1
اُچھل,u t͡ʃ ʰ l,/uˈt͡ʃʰəl/,True,1
اُچیاما,u t͡ʃ iː aː m a,/uˈt͡ʃiːaːmɑː/,True,1
اُڈاری,u ɽ aː r i,/uˈɽaːriː/,True,1
اُڑ,u ɽ,/uːɽ/,True,1
اُڑا,u ɽ a,/uˈɽaː/,True,1
اُڑاؤ,u ɽ ɑ u,/uˈɽaːʊ/,True,1
اُڑائی,u ɽ a j,/uˈɽaːj/,True,1
اُڑائیں,u ɽ a j n,/uˈɽaːjn/,True,1
اُڑائے,u ɽ a j e,/uˈɽaːjeː/,True,1
اُڑاتا,u ɽ a t a,/uˈɽaːt̪a/,True,1
اُڑاتی,u ɽ a t i,/uˈɽaːti/,True,1
اُڑاتے,u ɽ a t̪ e,/uˈɽaːteː/,True,1
اُڑان,u ɽ a n,/uˈɽaːn/,True,1
اُڑانا,u ɽ a n a,/uˈɽaːna/,True,1
اُڑانے,u ɽ a n e,/uˈɽaːneː/,True,1
اُڑایا,u ɽ a j a,/uˈɽaːjaː/,True,1
اُڑتا,u ɽ t a,/uˈɽt̪a/,True,1
اُڑتی,u ɽ t i,/uˈɽti/,True,1
اُڑتے,u ɽ t̪ e,/uˈɽteː/,True,1
اُڑن,u ɽ n,/uˈɽn/,True,1
اُڑنے,u ɽ ne,/uˈɽneː/,True,1
اُڑی,u ɽ i,/uˈɽiː/,True,1
اُڑیں,u ɽ in,/uˈɽin/,True,1
اُکتا,u k t a,/uˈkt̪aː/,True,1
اُکتائی,u k t a j,/uˈkt̪aːj/,True,1
اُکتائے,u k t a j e,/uˈkt̪aːjeː/,True,1
اُکتاہٹ,u k t ɑː ɦ ɪ t,/uˈkt̪aːɦət̪/,True,1
اُکرنس,u k ɾ ə n s,/uˈkɾəns/,True,1
اُکسا,u k s a,/uˈksɑː/,True,1
اُکساتا,u k s a t a,/uˈksɑːt̪a/,True,1
اُکسانا,u k s a n a,/uˈksɑːna/,True,1
اُکسانے,u k s a n e,/uˈksɑːneː/,True,1
اُکسایا,u k s a j a,/uˈksɑːjɑː/,True,1
اُکھاڑ,u kʰ ɦ a ɽ,/uˈkʰaːɽ/,True,1
اُکھڑ,ʊ k ʰ ɽ,/ʊkʰɽ/,True,1
اُگ,ʊ g,/ʊg/,True,1
اُگا,ʊ g ɑː,/ʊgɑː/,True,1
اُگائی,ʊ g ɑː iː,/ʊgɑːiː/,True,1
اُگائیں,ʊ g ɑː e n,/ʊgɑːẽ/,True,1
اُگائے,ʊ g ɑː e,/ʊgɑːe/,True,1
اُگاتے,ʊ g ɑː t e,/ʊgɑːte/,True,1
اُگانا,ʊ g ɑː n ɑː,/ʊgɑːnɑː/,True,1
اُگانے,ʊ g ɑː n e,/ʊgɑːne/,True,1
اُگایا,ʊ g ɑː j ɑː,/ʊgɑːjɑː/,True,1
اُگتا,ʊ g t ɑ,/ʊgta/,True,1
اُگتی,ʊ g t i,/ʊgti/,True,1
اُگلتے,ʊ g l t e,/ʊglte/,True,1
اُگلنے,ʊ g l n e,/ʊglnɛ/,True,1
اُگنے,ʊ g n e,/ʊgnɛ/,True,1
اُگی,ʊ g iː,/ʊgiː/,True,1
اُگے,ʊ g e,/ʊge/,True,1
اُیٹجیورِجی,ʊ j eː t͡ʃuː ɾ iː,/uːt͡ʃuːɾiː/,True,1
اِجارہ,ɪ d͡ʒ aː ɾ a,/ɪd͡ʒaːɾa/,True,1
اِجرامِ,ɪ d͡ʒ ɾ aː m,/ɪd͡ʒraːm/,True,1
اِجمالی,ɪ d͡ʒ m ɑː l iː,/ɪd͡ʒmɑːliː/,True,1
اِداروں,ɪ d ɑː r oː,/ɪdɑːroːn/,True,1
اِدھر,ɪ d h ɪ r,/ɪdʱɪr/,True,1
اِرد,ɪ ɾ d,/ɪɾd/,True,1
اِردگرد,ɪ ɾ d ɡ ɾ d,/ɪɾɡɾd/,True,1
اِرسہ,ɪ ɾ s aː,/ɪɾsɑː/,True,1
اِرنا,ɪ ɾ n a,/ɪɾnɑ/,True,1
اِروائن,ɪ ɾ w aː ɪ n,/ɪɾwaɪn/,True,1
اِز,ɪ z,/ɪz/,True,1
اِس,ɪ s,/ɪs/,True,1
اِساتا,ɪ s t aː,/ɪsɑːtɑ/,True,1
اِستِثناحاصل,ɪ s t ɪ ʃ n ɑː ɦ ɑː s ɪ l,/ɪstɪʃnɑːɦɑːsɪl/,True,1
اِسثمَس,ɪ s t ʊ m ɑ s,/ɪstʊmɑs/,True,1
اِسدورِ,ɪ s d ʊ ɾ iː,/ɪsdʊriː/,True,1
اِسرو,ɪ s ɾ o,/ɪsro/,True,1
اِسورا,ɪ s o ɾ a,/ɪsɔːɾa/,True,1
اِسّر,ɪ s ɾ,/ɪsɾ/,True,1
اِسکی,ɪ s k i,/ɪski/,True,1
اِسی,ɪ s i,/ɪsi/,True,1
اِسے,ɪ s e,/ɪse/,True,1
اِشاتا,ɪ ʃ ɑː t a,/ɪʃɑːtɑ/,True,1
اِشاریہ,ɪ ʃ ɑː ɾ j ɑ,/ɪʃɑːɾjɑː/,True,1
اِغوا,ɪ ɣ w ɑː,/ɪɣwɑː/,True,1
اِفَیکٹ,ɪ f ɑː ɪ k t,/ɪfɑːʲkt/,True,1
اِل,ɪ l,/ɪl/,True,1
اِلتتمِش,ɪ l t t ʊ m ɪ ʃ,/ɪltːʊmɪʃ/,True,1
اِلتتِمش,ɪ l t t ɪ m ʃ,/ɪltːɪmʃ/,True,1
اِلتُتمِش,ɪ l t u t m ɪ ʃ,/ɪltutmɪʃ/,True,1
اِلزام,ɪ l z ɑː m,/ɪlzɑːm/,True,1
اِلماتار,ɪ l m ɑ t aː r,/ɪlmɑtɑːr/,True,1
اِلمن,ɪ l m n,/ɪlman/,True,1
اِلن,ɪ l n,/ɪln/,True,1
اِلَن,ɪ l ɑ n,/ɪlɑn/,True,1
اِلُلمینا,ɪ l u m iː n ɑ,/ɪlumiːnɑ/,True,1
اِلکٹروڈز,ɪ l k t ɾ oː ɖ z,/ɪlkʈɾoːɖz/,True,1
اِلکٹرویکمپنی,ɪ l k t ɾ oː i k ʰ ʊ m p n iː,/ɪlkʈɾoːj kompəniː/,True,1
اِلیوشن,ɪ l j u ʃ ɪ n,/ɪljuːʃən/,True,1
اِلیکا,ɪ l iː k ɑ,/ɪlika/,True,1
اِمام,ɪ m ɑː m,/ɪmɑːm/,True,1
اِمرمین,ɪ m ɾ m eː n,/ɪɾmīn/,True,1
اِمریکہ,ɪ m ɾ iː k ɑː,/ɪmɾiːkɑː/,True,1
اِملے,ɪ m l e,/ɪmle/,True,1
اِمورٹیلیٹی,ɪ m oː r t ɪ l ɪ t iː,/ɪmortiːlɪtiː/,True,1
اِمپرفیکٹ,ɪ m p ɾ ɪ f ɪ k t,/ɪmprɪfɪkt/,True,1
اِسٹرو,ɪ ɦ s t r ʊ,/ɪsˈtɾoː/,True,1
اِمپرمیئبل,ɪ m p e ɾ m iː ə b əl,/ɪmpərˈmiːəbəl/,True,1
اِمپوسٹر,ɪ m p u s t ɜː r,/ɪmpuˈstɜːr/,True,1
اِن,ʊ n,/ɪn/,True,1
اِنا,ɪ n aː,/ˈɪnaː/,True,1
اِنافونے,ɪ n ɑː f o n e,/ɪnɑːˈfoːneː/,True,1
اِنافُونے,ɪ n ɑː f uː ne,/ɪnɑːˈfuːneː/,True,1
اِناکی,ɪ n aː k i,/ɪnɑːˈkiː/,True,1
اِنبیو,ɪ n b iː o,/ɪnˈbjuː/,True,1
اِنتِتیاَج,ɪ n t ɪ t j aː d͡ʒ,/ɪnˌtɪtjɑːd͡ʒ/,True,1
اِندر,ɪ n d ɜː r,/ɪnˈdɜːr/,True,1
اِندھوون,ɪ n d ʱ uː n,/ɪndʱuːn/,True,1
اِنز,ɪ n z,/ɪnz/,True,1
اِنس,ɪ n s,/Ins/,True,1
اِنسرٹس,ɪ n s ɜː r t s,/ɪnˈsɜːrts/,True,1
اِنسٹاگرام,ɪ n s t ɑː g ɜ m,/ɪnstəˈɡræm/,True,1
اِنسین,ɪ n s iː n,/ɪnˈsiːn/,True,1
اِنفارمِٹ,ɪ n f ɑːr m ɪ t,/ɪnfərˈmiːt/,True,1
اِنوری,ɪ n ɔː r i,/ɪˈnɔːri/,True,1
اِنومنٹ,ɪ n oː m e n t,/ˈɪnəˌment/,True,1
اِنوڈ,ɪ n oː d,/ˈɪnoːd/,True,1
اِنٹراسیویٹڈ,ɪ n t ɾ ɑː s ɪ v e ɪ t ɪ d,/ˈɪntrəˌsivətɪd/,True,1
اِنٹرٹینمنٹ,ɪ n t ɾ t e n m ə n t,/ˈɪntrətɛːnmənt/,True,1
اِنٹرپٹر,ɪ n t ɾ p t ɜː r,/ˈɪntrəptɜːr/,True,1
اِنٹری,ɪ n t ɾ iː,/ˈɪntriː/,True,1
اِنڈسٹریز,ɪ n d ɜː s t ɾ iː z,/ˈɪndʒəstɾiz/,True,1
اِنڈور,ɪ n d ʊ ɾ,/ˈɪndʊɾ/,True,1
اِنڈکشن,ɪ n d ʊ k ʃ ə n,/ˈɪndʊkʃən/,True,1
اِنڈیم,ɪ n d iː m,/ˈɪndim/,True,1
اِنک,ɪ n k,/ɪnk/,True,1
اِنکانڈسینس,ɪ n k ɑː n d s ɪ n s,/ˈɪnkɑːndəns/,True,1
اِنھوں,ɪ n h ʊ n,/ɪnˈɦoː/,True,1
اِنھی,ɪ n ɦ iː,/ɪnˈɦiː/,True,1
اِو,ɪ v,/ɪv/,True,1
اِوو,ɪ v uː,/ˈɪvuː/,True,1
اِٹ,ɪ t,/ɪt/,True,1
اِٹس,ɪ t s,/ɪts/,True,1
اِٹیوکلز,ɪ t iː o k əl z,/ˈɪtɪoːkəlz/,True,1
اِٹیوکلوس,ɪ t iː o k l ʊ s,/ˈɪtɪoːklʊs/,True,1
اِچ,ɪ t͡ʃ,/ɪt͡ʃ/,True,1
اِک,ɪ k,/ɪk/,True,1
اِکا,ɪ k aː,/ˈɪkaː/,True,1
اِکائی,ɪ k aː j,/ɪˈkaːj/,True,1
اِکبیا,ɪ k b iː a,/ˈɪkbjaː/,True,1
اِکسائٹمنٹ,ɪ k s ɑː ɪ t m ə n t,/ˈɪksɑːɪtmənt/,True,1
اِکسپلینڈ,ɪ k s p l e n d,/ɪksˈpɫɛnʈ/,True,1
اِکویژن,ɪ k w iː ʒən,/ɪˈkwiːʒən/,True,1
اِکِنچی,ɪ k ən t ʃ iː,/ɪkənˈtʃiː/,True,1
اِکیدا,ɪ k iː d ɑ,/ɪˈkiːdɑ/,True,1
اِگنیشن,ɪ ɡ n ɪ ʃ ən,/ɪgˈneɪʃən/,True,1
اِی,ɪ,/iː/,True,1
اِیتھنک,ɪ t ɦ n ɪ k,/ˈɪtɦnɪk/,True,1
اِیثاکی,ɪ tʃ ɑː k i,/ˈɪtʃɑːki/,True,1
اِیجیشا,ɪ ʒ iː ʃ a,/ˈɪʒiːʃɑ/,True,1
اِیشو,ɪ ʃ uː,/ɪʃuː/,True,1
اِیول,ɪ j uː l,/ˈɪjuːl/,True,1
اِیکتا,ɪ k t aː,/ˈɪktɑː/,True,1
اّویئر,ʊ v j ɜː r,/ˈʊvjɜːr/,True,1
اْس,s,/s/,True,1
اْن,n,/n/,True,1
آؤٹ,ɑː uː t,/ɑːˈuːt/,True,1
آؤں,ɑː uː n,/ɑːˈuːn/,True,1
آئ,ɑː i,/ɑːˈiː/,True,1
آئرن,ɑː ɪ r n,/ɑːˈɪərn/,True,1
آئرین,ɑː ɪ r iː n,/ɑːˈɪərin/,True,1
آئس,ɑː i s,/ɑːˈiːs/,True,1
آئل,,,False,1
آئند,,,False,1
آئندہ,,,False,1
آئِ,,,False,1
آئٹم,,,False,1
آئی,,,False,1
آئین,,,False,1
آئینہ,,,False,1
آئینی,,,False,1
آئیو,,,False,1
آئیڈن,,,False,1
آئیڈیا,,,False,1
آئیڈیاز,,,False,1
آئیڈیالوجی,,,False,1
آئیگر,,,False,1
آئیگور,,,False,1
آئیں,,,False,1
آئیین,,,False,1
آئیے,,,False,1
آئی۔آئ,,,False,1
آئے,,,False,1
آب,,,False,1
آبا,,,False,1
آباؤ,,,False,1
آباؤاجداد,,,False,1
آبائی,,,False,1
آباد,,,False,1
آبادی,,,False,1
آبادیاں,,,False,1
آبادیوں,,,False,1
آبدیدہ,,,False,1
آبروؔ,,,False,1
آبزرویشن,,,False,1
آبشار,,,False,1
آبنائے,,,False,1
آبیانہ,,,False,1
آتا,,,False,1
آتش,,,False,1
آتھما,,,False,1
آتی,,,False,1
آتے,,,False,1
آثار,,,False,1
آج,,,False,1
آجاتا,,,False,1
آخر,,,False,1
آخرکار,,,False,1
آخری,,,False,1
آخیر,,,False,1
آدرش,,,False,1
آدم,,,False,1
آدمی,,,False,1
آدھ,,,False,1
آدھا,,,False,1
آدھی,,,False,1
آدھیفہ,,,False,1
آدھے,,,False,1
آذر,,,False,1
آذرؔ,,,False,1
آر,,,False,1
آرا,,,False,1
آرائی,,,False,1
آرائیاں,,,False,1
آرائیوں,,,False,1
آرام,,,False,1
آرتھوگونل,,,False,1
آرزو,ɑː r z u,/ˈɑːr zə u/,True,1
آرفیڈز,ɑː r f iː d z,/ˈɑːr fiːdz/,True,1
آرمان,ɑː r m ɑː n,/ˈɑːr mɑː n/,True,1
آرمر,ɑː r m ɪ r,/ˈɑːr mɪr/,True,1
آرمی,ɑː r m iː,/ˈɑːrmiː/,True,1
آرمیدۂ,ɑː r m iː d ɦ ə,/ˈɑːrmiːdʱə/,True,1
آرنسک,ɑː r n s k,/ˈɑːrns k/,True,1
آرنیک,ɑː r n iː k,/ˈɑːrnik/,True,1
آروی,ɑː r uː i,/ˈɑːruːi/,True,1
آرٹ,ɑː r t,/ˈɑːrt/,True,1
آرٹس,ɑː r t s,/ˈɑːrts/,True,1
آرٹسٹ,ɑː r t s t,/ˈɑːr t st/,True,1
آرٹسٹوں,ɑː r t s t oː,/ˈɑːr t st oː/,True,1
آرٹیفیشل,ɑː r t iː f iː ʃ əl,/ˈɑːrtifiːʃəl/,True,1
آرٹیفیشیئل,ɑː r t iː f iː ʃ iː əl,/ˈɑːrtifiːʃiːəl/,True,1
آرٹیمس,ɑː r t iː m s,/ˈɑːrtiːms/,True,1
آرٹیکل,ɑː r t iː k əl,/ˈɑːrtˌiːkəl/,True,1
آرپی,ɑː r p iː,/ˈɑːrpiː/,True,1
آرڈ,ɑː r ɖ,/ˈɑːrɖ/,True,1
آرڈر,ɑː r d eː,/ˈɑːrd eː/,True,1
آرڈرز,ɑː r d z,/ˈɑːrdz/,True,1
آرکائیو,ɑː r k ɑː j oː,/ˈɑːrkɑːj oː/,True,1
آرکائیوز,ɑː r k ɑː j ov s,/ˈɑːrkɑːj oz/,True,1
آرکائیونگ,ɑː r k ɑː j uː ŋ,/ˈɑːrkɑːjung/,True,1
آرکیٹیکچرل,ɑː r k iː t ɛ k t͡ʃ ʊ r əl,/ˈɑːrkiːtɛktʃərəl/,True,1
آرگنائزر,ɑː r g n aː i z ər,/ˈɑːrgənəzaːr/,True,1
آرگنائزیشن,ɑː r g n aː i z eɪ ʃ ən,/ˈɑːrgənɑːzeɪʃən/,True,1
آرگنوفوسفورس,ɑː r g n oʊ f ʊ s f ɔː r s,/ˈɑːrgnoʊfʊsfɔːrs/,True,1
آرہا,ɑː r ɦ aː,/ˈɑːr ɦaː/,True,1
آرہی,ɑː r ɦ iː,/ˈɑːr ɦiː/,True,1
آرہے,ɑː r ɦ eː,/ˈɑːr ɦeː/,True,1
آزاد,ɑː z ɑː d,/ˈɑːzɑːd/,True,1
آزادانہ,ɑː z ɑː d ɑː n e,/ˈɑːzɑːdɑːneː/,True,1
آزادی,ɑː z ɑː d iː,/ˈɑːzɑːdiː/,True,1
آزر,ɑː z r,/ˈɑːzr/,True,1
آزرؔ,ɑː z r,/ˈɑːzr/,True,1
آزما,ɑː z m ɑ,/ˈɑːzmɑ/,True,1
آزمائش,ɑː z m aː i ʃ,/ˈɑːzmɑːʃ/,True,1
آزمائشوں,ɑː z m aː i ʃ oː,/ˈɑːzmɑːʃoː/,True,1
آزمائشیں,ɑː z m aː i ʃ eː,/ˈɑːzmɑːʃeː/,True,1
آزمانے,ɑː z m aː n e,/ˈɑːzmɑːneː/,True,1
آزو,ɑː z u,/ˈɑːzu/,True,1
آزیٹروپس,ɑː z iː t ɾ oː p s,/ˈɑːz iːtɾoːps/,True,1
آس,ɑː s,/ˈɑːs/,True,1
آسان,ɑː s ɑː n,/ˈɑːsɑːn/,True,1
آسانگ,ɑː s aː ŋ,/ˈɑːsɑŋ/,True,1
آسانی,ɑː s aː n i,/ˈɑːsɑːniː/,True,1
آسانیاں,ɑː s aː n iː ɑː n,/ˈɑːsɑːnjɑːn/,True,1
آستین,ɑː s t iː n,/ˈɑːstīn/,True,1
آسمان,ɑː s m ɑː n,/ˈɑːsmɑːn/,True,1
آسماں,ɑː s m ɑː n,/ˈɑːsmɑːn/,True,1
آسموسس,ɑː s m uː s s,/ˈɑːsmus s/,True,1
آسودگی,ɑː s uː d g iː,/ˈɑːsudgiː/,True,1
آسٹریلیا,ɑː s t r eː l iː ɑ,/ˈɑːstɾɪliːjɑː/,True,1
آسٹریلین,ɑː s t ɾ iː l iː n,/ˈɑːstɾɪliːn/,True,1
آسٹیوپ,ɑː s t iː u p,/ˈɑːstjuːp/,True,1
آسٹیوپس,ɑː s t iː u p s,/ˈɑːstjuːps/,True,1
آسکتے,ɑː s k t e,/ˈɑːskt e/,True,1
آسکیں,ɑː s k e n,/ˈɑːsk e n/,True,1
آسیب,ɑː s iː b,/ˈɑːsiːb/,True,1
آشنا,ɑː ʃ n ɑ,/ˈɑːʃnɑː/,True,1
آشچی,ɑː ʃ t t͡ʃ iː,/ˈɑːʃt͡ʃiː/,True,1
آشیانوی,ɑː ʃ iː ɑː n v iː,/ˈɑːʃjɑːnviː/,True,1
آرز,ɑː r z,/ˈɑːrz/,True,1
آرزوئے,ɑː r z uː j ə,/ˈɑːrzuːje/,True,1
آشیانی,ʔ ɑː ʃ iː ɑː n iː,/ˈɑːʃiːɑːniː/,True,1
آصف,ʔ ɑː s ɪ f,/ˈɑːsɪf/,True,1
آغا,ʔ ɑː ɣ ɑː,/ˈɑːɣɑː/,True,1
آغاجی,ʔ ɑː ɣ ɑː d͡ʒ iː,/ˈɑːɣɑːd͡ʒiː/,True,1
آغاز,ʔ ɑː ɣ ɑː z,/ˈɑːɣɑːz/,True,1
آغاسی,ʔ ɑː ɣ ɑː s iː,/ˈɑːɣɑːsiː/,True,1
آغاچہ,ʔ ɑː ɣ ɑː t͡ʃ e,/ˈɑːɣɑːt͡ʃe/,True,1
آغوش,ʔ ɑː ɣ uː ʃ,/ˈɑːɣuːʃ/,True,1
آف,ʔ ɑː f,/ˈɑːf/,True,1
آفات,ʔ ɑː f ɑː t,/ˈɑːfɑːt/,True,1
آفت,ʔ ɑː f t,/ˈɑːf(t)/,True,1
